67 ZIRKLE,R.
67 BORCHERT,T.V.
67 KONDO,T.
67 HONG,H.
67 ZHANG,P.
67 PETERSEN,J.
67 YANG,C.
67 CHAWLA,N.K.
67 DUGGAN,B.M.
67 WOOD,M.G.
67 HASHIMOTO,T.
67 MURAMOTO,N.
67 PARK,J.Y.
67 DEVROE,E.
67 ADAMS,R.
67 BAUER,K.
67 SINGH,S.P.
66 NERI,D.
66 LERCHL,J.
66 KOYAMA,T.
66 GELFAND,D.H.
66 TSUJI,S.
66 HASELTINE,W.A.
66 VELDMAN,G.M.
66 HOGAN,J.J.
66 CHOI,I.
66 KURN,N.
66 YAMASHITA,K.
66 RAFALSKI,J.A.
66 NAPIER,M.A.
66 TAO,Y.
66 AFAR,D.E.
66 HASEGAWA,Y.
66 MEYER,K.
66 RECIPON,H.
66 SWARNAKAR,A.
66 CLARK,A.F.
66 PARK,J.W.
66 KREUTZER,R.
66 SIVAKUMAR,P.V.
66 UENO,Y.
66 YAMASAKI,S.
66 LO,W.
66 HWANG,S.Y.
66 SHIN,D.
66 KIM,T.W.
65 WINTER,G.P.
65 COCHRAN,M.D.
65 XU,F.
65 MIZUTANI,M.
65 TADA,H.
65 KOJIMA,H.
65 VEDVICK,T.S.
65 CAO,L.
65 KOZIEL,M.G.
65 WEYLER,W.
65 RIXON,M.W.
65 GUEGLER,K.
65 FANDL,J.P.
65 DESPRES,P.
65 ZAUDERER,M.
65 SHIMIZU,M.
65 PATTURAJAN,M.
65 GREEN,L.
65 GLEBA,Y.
65 MILLER,S.
65 THOMPSON,P.A.
65 OGAWA,S.
65 JIN,Y.
65 SHIN,Y.U.
65 HWANG,K.
65 YOO,J.
65 KIM,Y.C.
65 TAVARES,D.
65 MILSTEIN,S.
65 HINZ,W.
64 RATTI,G.
64 KALINOWSKI,J.
64 KRAGH,K.M.
64 HERBERS,K.
64 TSIEN,R.Y.
64 TAKAGI,K.
64 KANG,Y.
64 HASHIMOTO,Y.
64 MA,J.
64 NOZAKI,C.
64 ZHOU,W.
64 KOZLOV,Y.I.
64 HUTHMACHER,K.
64 KELLEY,R.F.
64 JEONG,S.
64 TSO,J.Y.
64 MORITA,T.
64 KIM,S.S.
64 SEO,H.
64 DUAN,J.
64 BEDIAN,V.
64 DYLLA,S.J.
64 DEROSA,F.
63 KINGSMAN,S.M.
63 SONNEWALD,U.
63 KIKUCHI,M.
63 REMACLE,J.
63 HEINZ,E.
63 HOLLOWAY,J.L.
63 SASAKI,Y.
63 ETO,Y.
63 GORDON-KAMM,W.J.
63 XU,M.
63 VARGEESE,C.
63 IMANAKA,T.
63 KIMURA,K.
63 HOOGENBOOM,H.R.J.M.
63 SONG,K.
63 YU,Z.
63 NAKASHIMA,T.
63 ASHKENAZI,A.
63 FU,Y.
63 MIAO,Z.
63 OTA,Y.
63 HARVEY,A.J.
63 STAVRIANOPOULOS,J.G.
63 PATERSON,Y.
63 BEHLKE,M.A.
63 YOCUM,R.R.
63 BURK,M.J.
63 CASMAN,S.J.
63 SEKI,T.
63 ZAMORE,P.D.
63 HAMBLIN,P.A.
63 CHENG,A.
63 WILL,S.G.
63 HICKS,P.M.
63 CERVIN,M.A.
63 KANG,C.
63 BETTENCOURT,B.
63 KELNAR,K.
63 THURSTON,G.
62 POHLNER,J.
62 MAERTENS,G.
62 STUYVER,L.
62 OLSEN,O.
62 SCHLUETER,V.
62 MOORE,J.C.
62 NAKAMATSU,T.
62 LYAMICHEV,V.I.
62 MIURA,K.
62 ISHIDA,N.
62 OKADA,K.
62 JONES,S.
62 YAMAZAKI,M.
62 NAKAJIMA,Y.
62 HAYNES,B.F.
62 MICHALOVICH,D.
62 WILLIAMSON,M.
62 NAKANISHI,K.
62 KIMURA,N.
62 NOGUCHI,T.
62 AOKI,H.
62 MITCHAM,J.L.
62 STULL,R.A.
62 NAGAI,Y.
62 MIYATA,T.
62 GOSIEWSKA,A.
62 MIN,H.
62 LEVINE,Z.
62 NORMAN,T.
62 GREEN,C.R.
62 PFEIFER,A.
62 POLSON,A.
61 KOBAYASHI,N.
61 VALENTA,R.
61 LIANG,J.
61 HODGSON,J.EDWARD.
61 YAGI,S.
61 YOSHIDA,N.
61 HAYASHI,H.
61 NISHIMOTO,T.
61 USUDA,Y.
61 WITTWER,C.T.
61 TSUJI,T.
61 YANG,Z.
61 KIKUCHI,K.
61 BROWN,B.D.
61 LEE,J.K.
61 SAITO,J.
61 CHUNG,J.
61 CHAKRABORTY,T.
61 KIM,B.C.
61 MATSUOKA,M.
61 JOHN,M.
61 OSHIMA,T.
61 FUKUI,K.
61 ZHU,X.
61 TANGY,F.
61 KANDIMALLA,E.
61 WILDT,S.
61 SCHULTE,S.
61 TOMATSU,N.
61 ANDERSON,A.S.
61 KIM,H.W.
61 HAAS,T.
61 RUDENKO,G.
61 KELLER,A.
60 GOEDDEL,D.V.
60 HAIN,R.
60 KIM,S.C.
60 OHASHI,T.
60 SAITO,A.
60 DONG,H.
60 NAKAGAWA,T.
60 LODES,M.J.
60 ISHIDA,I.
60 NAGATA,S.
60 SHI,L.
60 FANGER,G.R.
60 WALKE,D.W.
60 GAO,C.
60 KIM,E.J.
60 SAKAGUCHI,M.
60 BUSH,D.
60 BOLDOG,F.L.
60 GREEN,L.L.
60 BAE,J.
60 LIN,Y.
60 CHUNG,Y.
60 ENDO,H.
60 HARADA,M.
60 ELBASHIR,S.M.
60 MORA,M.
60 CHEN,T.
60 KUBOTA,T.
60 KIM,Y.M.
60 ABE,M.
60 OCHIYA,T.
60 ITO,A.
60 CHOI,B.
60 UHEREK,C.
60 FIMA,U.E.
59 ONDA,H.
59 LEWIS,A.P.
59 BUBLOT,M.
59 KIMURA,M.
59 FURUYA,A.
59 CALVERT,J.G.
59 HANSEN,H.
59 CHOULIKA,A.
59 ROSENBERG,M.
59 GU,Y.
59 EMERSON,S.U.
59 YANO,M.
59 ISHIKAWA,M.
59 MEYERS,R.A.
59 LEE,T.H.
59 HORI,M.
59 ROSS,R.
59 MADISON,E.L.
59 WAKAMATSU,A.
59 PALLI,S.R.
59 BECKER,D.L.
59 OLEK,A.
59 GAO,Y.
59 GIETZEN,K.J.
59 WEI,G.
59 KLIMYUK,V.
59 TAHARA,H.
59 IDO,T.
59 SHIN,K.
59 NOBUMASA,H.
59 TAKAYANAGI,A.
59 SPODSBERG,N.
59 HE,H.
59 JIA,X.
59 KIM,B.G.
59 MCAULIFFE,J.C.
59 NIKOLAEV,I.
59 BANCEL,S.
58 ALBERTSEN,M.C.
58 KANAI,Y.
58 MERLO,D.J.
58 WOLFMAN,N.M.
58 YAMANAKA,M.
58 SANO,M.
58 HAYASHI,N.
58 LATHAM,J.A.
58 KIMURA,E.
58 OKADA,M.
58 ISHIKAWA,Y.
58 LI,G.
58 MIYAKE,K.
58 WEI,M.-H.
58 IKEDA,K.
58 REINHARD,C.
58 NAKAJIMA,H.
58 ARAI,M.
58 TOMLINSON,I.
58 MAEKAWA,T.
58 YOSHII,H.
58 BOROWSKY,M.L.
58 OGAWA,J.
58 CHEN,Q.
58 MARSTERS,S.A.
58 IWAKI,Y.
58 VOLLMER,J.
58 OTTE,A.P.
58 SAKAMOTO,Y.
58 KINO,K.
58 SOMA,T.
58 KIMURA,S.
58 SCHUURMAN,J.
58 MARTIN,F.
58 PARK,K.H.
58 SMITH,J.J.
58 KIM,D.Y.
58 BYUN,M.
58 KIM,M.J.
58 KURAMOCHI,T.
58 AKINC,A.
58 GARCIA-MARTINEZ,L.F.
58 YUGAWA,H.
57 HABERMANN,P.
57 MUELLER,M.
57 MEHTALI,M.
57 XU,S.-Y.
57 CALLEN,W.
57 DAVIDSON,B.L.
57 HAGIWARA,H.
57 BOYLE,W.J.
57 WADA,T.
57 ROUSSEAU,F.
57 LIANG,X.
57 MURAKAMI,S.
57 SELBY,M.
57 KOJIMA,K.
57 LABKOVSKY,B.
57 TURNER,C.A. JR.
57 KIKLY,K.K.
57 ANDERSON,J.C.
57 KOBAYASHI,Y.
57 KINDSVOGEL,W.
57 NAKAUCHI,H.
57 PRESNAIL,J.K.
57 TCHISTIAKOVA,L.
57 KIM,D.S.
57 MITSUHASHI,M.
57 ELLERMAN,K.
57 CHEN,M.
57 PARK,H.J.
57 ELSON,G.
57 WEI,M.H.
57 STEMMER,W.P.
57 HONDA,K.
57 INAZAWA,J.
57 DIMITROV,D.S.
57 JANTZ,D.
57 MIYATA,K.
57 JANG,Y.
57 WOO,S.
57 OH,D.
57 KIM,J.E.
57 AN,Z.
57 DEISSEROTH,K.
57 MATSUI,Y.
57 KEMBLE,G.
56 WHITE,J.
56 SALDANHA,J.
56 MATSUO,M.
56 KUBOTA,H.
56 MADRID,S.M.
56 JONES,T.D.
56 HUANG,W.
56 MURPHY,J.E.
56 KOIZUMI,S.
56 HANNA,N.
56 LIVAK,K.J.
56 BENNETT,C.FRANK.
56 YANSURA,D.G.
56 BAUM,J.A.
56 LETSINGER,R.L.
56 SEKI,M.
56 GLIMCHER,L.H.
56 LEE,S.-J.
56 POTTER,A.A.
56 SHIMADA,T.
56 WOOD,M.
56 HIKICHI,Y.
56 CHURCH,G.M.
56 NEMOTO,N.
56 STORHOFF,J.J.
56 HILBUN,E.
56 YOSHIKAWA,T.
56 MIZUNO,K.
56 BIHAIN,B.
56 KELLIS,J.T. JR.
56 WELLER,D.D.
56 AOKI,M.
56 KIM,J.-H.
56 NISHIMURA,K.
56 WILLIAMS,D.J.
56 HIBINO,T.
56 YAMASHITA,M.
56 KEKUDA,R.
56 YAMANE,N.
56 GERNGROSS,T.U.
56 GAO,H.
56 SIDHU,S.S.
56 JAROSCH,F.
56 MAEDA,A.
56 GAO,W.
56 SCHUSTER,M.
56 CHOTANI,G.K.
56 RAJPAL,A.
56 DAVIES,J.P.
56 YANG,Y.L.
56 ENEVER,C.
56 CHANG,M.
56 MENG,X.
56 KANG,K.
56 CHOI,H.J.
56 KITAI,K.
55 KONO,T.
55 VISSER,J.
55 KINGSMAN,A.J.
55 PLAETINCK,G.
55 SASAKI,H.
55 EGHOLM,M.
55 LIPFORD,G.B.
55 GILBERT,M.
55 HONJO,T.
55 GYURIS,J.
55 OHTO,C.
55 AOKI,T.
55 SHIMAMURA,T.
55 FRANZUSOFF,A.
55 STOCKERT,E.
55 LEE,J.-H.
55 MCGONIGLE,B.
55 YAMADA,S.
55 SCHALK,M.
55 KREUTZER,C.
55 HASEGAWA,J.
55 DRMANAC,R.T.
55 BERAUD,C.
55 SHEN,B.
55 GURNEY,M.E.
55 KANEDA,Y.
55 LAFLEUR,D.W.
55 RETTER,M.W.
55 ZHOU,P.
55 TAIRA,K.
55 KALEKO,M.
55 THOMPSON,J.
55 COLEMAN,J.
55 PARK,H.O.
55 TACHIBANA,T.
55 ICHIKAWA,K.
55 KOBAYASHI,A.
55 TAKEDA,M.
55 SHI,S.
55 ITSKOVITZ-ELDOR,J.
55 MODEL,F.
55 BLAIS,N.
55 GOTO,K.
55 TANAKA,J.
55 KOIZUMI,M.
55 CHADDOCK,J.
55 TOPORIK,A.
55 SILVERMAN,J.
55 HWANG,I.
55 LEE,H.G.
55 LEE,H.K.
55 DUFT,B.J.
55 MACAGNO,A.
55 KALINSKI,H.
55 SIWKOWSKI,A.M.
55 SCHRUM,J.P.
54 BOHNERT,H.J.
54 DENEFLE,P.
54 SHEPPARD,M.G.
54 CERRETTI,D.P.
54 SHUBER,A.P.
54 FUKUDA,M.
54 SEILHAMER,J.J.
54 GLASER,S.
54 ZLOTNIK,A.
54 OKA,T.
54 SUGITA,Y.
54 ERIKSSON,U.
54 YANO,K.
54 BROUGH,D.E.
54 IZUI,H.
54 PASTOREK,J.
54 COULL,J.M.
54 HOLMES,S.
54 HATADA,Y.
54 KELER,T.
54 HANSEN,G.
54 WU,T.
54 LEE,K.S.
54 PENNICA,D.
54 SCHMITT,M.
54 KUDO,T.
54 LU,M.
54 OKUDA,M.
54 ZHOU,N.
54 HELENTJARIS,T.G.
54 SAITO,N.
54 MA,Y.
54 BACHMANN,M.F.
54 SHINKAWA,T.
54 HOSAKA,E.
54 HIRAO,I.
54 KRUCKEBERG,A.L.
54 SAUNDERS,L.
54 SMITH,E.
54 ABE,H.
54 HONCHELL,C.D.
54 MATSUDA,A.
54 MAASCH,C.
54 KIM,J.J.
54 YAMAUCHI,T.
54 FUH,G.
54 HALL,T.A.
54 DENNIS,M.
54 MAGGIO-HALL,L.A.
54 MUHS,A.
54 JANG,H.
54 LIM,H.
54 KANG,S.G.
54 AINLEY,W.M.
54 BYROM,M.
54 KARCHI,H.
53 MANDRAND,B.
53 CANTOR,C.R.
53 CAO,Z.
53 MATSUHISA,A.
53 GREENE,J.M.
53 ANDREWS,W.H.
53 GRANT,F.J.
53 INOUYE,S.
53 BAUM,P.R.
53 HIRANO,S.
53 LASSNER,M.
53 NISHI,K.
53 BISHOP,P.D.
53 SONG,Y.
53 RUOSLAHTI,E.
53 MAHAJAN,P.B.
53 HONG,Y.
53 SUMIDA,N.
53 SONG,C.
53 SUN,L.
53 YANAI,K.
53 FAMODU,O.O.
53 SCOVILLE,J.
53 HARLOCKER,S.L.
53 SONG,J.Y.
53 ZAGURSKY,R.J.
53 YOSHIMURA,K.
53 TAKAHASHI,J.
53 AN,S.
53 LIAO,H.
53 XU,S.
53 KAWAI,Y.
53 LAWSON,A.D.G.
53 WHITED,G.M.
53 SHEPARD,H.M.
53 GAO,X.
53 LANDVIK,S.
53 LI,K.
53 NAKAGAWARA,A.
53 KUROSAWA,Y.
53 IMAMURA,S.
53 VEZINA,L.
53 MATSUSHITA,K.
53 BOBROWICZ,P.
53 JUNUTULA,J.R.
53 SATO,A.K.
53 JUNG,H.
53 KIM,M.H.
53 KIM,D.J.
53 KIM,K.A.
53 WORDEN,S.E.
52 PENTTILA,M.
52 VAN SOLINGEN,P.
52 CROUZET,J.
52 PEREZ,P.
52 MALLET,F.
52 WINTER,G.
52 MITROPHANOUS,K.
52 OLIVERA,B.M.
52 MATSUNAGA,T.
52 KUMAGAI,H.
52 TAKANO,M.
52 NICHOLAS,R.O.
52 KOSTER,H.
52 BAKER,B.F.
52 FENG,P.
52 ZHANG,R.
52 YANG,K.
52 SCHNORR,K.
52 ELLSWORTH,J.L.
52 SCHMUCK,R.
52 HAMMOND,A.K.
52 HAN,B.
52 BAETGE,E.E.
52 MURAKAMI,A.
52 MIRONOV,V.
52 NAKAGAWA,Y.
52 FLETCHER,L.D.
52 ADACHI,K.
52 HE,L.
52 SAFFRAN,D.C.
52 ARVIZU,C.
52 NIU,X.
52 BOWDISH,K.S.
52 MORI,S.
52 YASUDA,H.
52 OLSEN,O.H.
52 OTSUKI,T.
52 TAO,L.
52 LEE,S.G.
52 REED,T.D.
52 LUGINBUHL,P.
52 BILSBOROUGH,J.
52 CIRPUS,P.
52 TYSON,K.L.
52 HORMANN,R.E.
52 GEICK,A.
52 SCHNORR,K.M.
52 YAKU,H.
52 DEMEULE,M.
52 TETZNER,R.
52 KLUCHER,K.M.
52 PARK,J.M.
52 TORGOV,M.
52 XIA,N.
52 OH,J.
52 OH,T.
52 NARVA,K.
52 FILION,M.
52 WEAVER,C.A.
52 KWON,K.K.
52 VROEMEN,C.
52 MEHLIN,C.
52 PASCHON,D.
52 WILMEN,A.
52 GRIMM,J.
51 YAMADA,H.
51 BALLANCE,D.J.
51 MIKKELSEN,J.D.
51 ECK,J.
51 KAUPPINEN,S.
51 BERGMANN,F.
51 DUBENSKY,T.W. JR.
51 KINDSVOGEL,W.R.
51 ARAKAWA,T.
51 ZHANG,G.
51 WANDS,J.R.
51 KHOSLA,C.
51 HARADA,K.
51 TAKEUCHI,M.
51 KAWAKAMI,Y.
51 CHEN,P.
51 GHOSH,S.
51 PASTOREKOVA,S.
51 BLACK,M.T.
51 KIEFER,M.C.
51 DHUGGA,K.S.
51 SUN,X.
51 KOMATSOULIS,G.A.
51 CHANDRASEKHER,Y.A.
51 HERMISTON,T.
51 MOUNCEY,N.J.
51 SMITH,T.J.
51 ASAKO,H.
51 BANERJEE,S.
51 KOBAYASHI,E.
51 MORITA,M.
51 HOFFMANN,T.
51 ROZEMA,D.B.
51 TAKEUCHI,T.
51 MATSUBARA,K.
51 XIONG,Y.
51 ZANK,T.
51 NITSCH,R.
51 TCHERNEV,V.T.
51 HARAYAMA,S.
51 MACLACHLAN,I.
51 MURATA,M.
51 MIYAJIMA,N.
51 FUJIWARA,S.
51 ABE,I.
51 JR,A.C.T.
51 KUBO,M.
51 IKEBUKURO,K.
51 APT,K.E.
51 GEMMA,N.
51 KIM,B.J.
51 XIE,J.
51 RUPPEN,M.E.
51 VANDENBERGHE,L.H.
51 LANTZ,S.E.
51 DUTZAR,B.H.
51 THROSBY,M.
51 CHEVREUX,B.
51 CHO,Y.S.
51 HUANG,D.
51 CHOI,S.J.
51 UM,H.W.
51 KANEKO,N.
51 LIRA,J.M.
51 TOMSO,D.J.
51 REICHERT,F.
50 NIWA,M.
50 ROSSAU,R.
50 SCHEIFLINGER,F.
50 CHUNG,K.
50 BOGAERT,T.
50 SCARLATO,V.
50 SUGIMOTO,T.
50 GUO,Z.
50 KATO,H.
50 SALDANHA,J.W.
50 DAVIES,J.
50 LYAMICHEV,V.
50 ERLANDER,M.G.
50 MARASCO,W.A.
50 MEYER,A.
50 OKAMURA,H.
50 OEDA,K.
50 SELDEN,R.F.
50 ZHAO,Q.
50 WHITEHEAD,S.S.
50 KOIKE,T.
50 MIURA,M.
50 SPLAWSKI,I.
50 ENDRESS,G.A.
50 KNUTH,A.
50 ELGHANIAN,R.
50 OZAWA,K.
50 DAVIS,M.E.
50 SUN,W.
50 WEISSMAN,I.L.
50 CHOI,G.
50 KURATA,S.
50 TANIYAMA,Y.
50 NAKAYAMA,Y.
50 IMAI,S.
50 METCALF,B.J.
50 KORFHAGE,C.
50 PAPADOPOULOS,N.
50 PARK,C.S.
50 YAMAGUCHI,Y.
50 BEIER,M.
50 MATSUDA,T.
50 PITTI,R.M.
50 ONO,M.
50 DUNN,P.
50 NEZU,J.
50 GILES-KOMAR,J.
50 ROGUSKA,M.
50 MARLIERE,P.
50 OBIKA,S.
50 KUROIWA,Y.
50 GARBER,E.
50 ENCELL,L.P.
50 SMOLYAR,A.
50 YANG,T.
50 COLIN,S.
50 WEISS,M.
50 MARUYAMA,A.
50 NISHIZAWA,N.
50 NIWA,R.
50 MATSUI,M.
50 AUMYOUNG,J.
50 HEROLD,A.
50 RIGATTI,R.
50 CUNNINGHAM,M.
50 GREVEN,S.
50 FUNG,S.C.
50 SCHILLING,S.
50 COUTURE,M.
50 MIKOL,V.
50 BAKER,J.
50 SAKUGI,T.
50 BUSTILLO,J.
50 PETRIE,J.R.
49 DOI,T.
49 YEH,P.
49 JUNG,G.
49 LECLERC,C.
49 SEED,B.
49 CORTESE,R.
49 NIELSEN,J.
49 HINZMANN,B.
49 HALL,J.
49 FINNEY,H.M.
49 BONNY,C.
49 PAOLETTI,E.
49 LAWLOR,E.JANE.
49 TARTAGLIA,J.
49 UEHARA,H.
49 CHENG,J.
49 FURUKAWA,K.
49 HIRAI,Y.
49 KOVESDI,I.
49 JIGAMI,Y.
49 STAHL,N.
49 NAGATA,K.
49 PASTAN,I.
49 SIADAK,A.W.
49 ZHENG,B.
49 LIAW,C.W.
49 XU,C.
49 BRAMUCCI,M.G.
49 NESS,J.E.
49 PUSHKO,P.
49 HANSEN,J.
49 HU,X.
49 CAIMI,P.G.
49 SOE,J.B.
49 KOHARA,M.
49 KAVANAUGH,W.M.
49 KURANE,R.
49 CARTER,D.
49 DESAUVAGE,F.
49 BAKALETZ,L.O.
49 NAGASAWA,A.
49 SALLBERG,M.
49 FRANCESCO,V.D.
49 MACINA,R.A.
49 KETTLING,U.
49 LUCAS,J.
49 BACA,M.
49 USUI,M.
49 KAROW,M.
49 VERNET,C.A.
49 ISHII,M.
49 CROCE,C.
49 KANG,S.H.
49 EDWARDS,A.
49 DHARAMSI,A.
49 YU,G.L.
49 TAKAHASHI,A.
49 KAWAI,K.
49 JANG,J.
49 SOYA,Y.
49 GERMASCHEWSKI,V.
49 ARMES,N.A.
49 TOMLINSON,I.M.
49 FOSTER,K.
49 VLASENKO,E.
49 IGUCHI,A.
49 KEASLING,J.D.
49 KLAASSEN,P.
49 TREMBLAY,G.B.
49 OKUMA,J.
49 SPANGENBERG,G.
49 LUCK,S.
48 RUDOLPH,R.
48 LOOSMORE,S.M.
48 ANDERSEN,P.
48 HAWKES,T.R.
48 ENENKEL,B.
48 TAMAI,K.
48 BALASUBRAMANIAN,S.
48 NEHLS,M.
48 DAY,A.G.
48 LOK,S.
48 ARNOLD,F.H.
48 XU,T.
48 ISHINO,Y.
48 OUTTRUP,H.
48 LIU,F.
48 HUSE,W.D.
48 CHEN,Y.-T.
48 TAJIMA,H.
48 TAKAGI,S.
48 HORWITZ,A.
48 HATTORI,M.
48 CAMPOS-NETO,A.
48 GUILD,B.C.
48 KISHORE,G.M.
48 OKADA,H.
48 TAN,Y.
48 NIELSEN,P.
48 HAAK-FRENDSCHO,M.
48 BOWER,B.S.
48 LONETTO,M.A.
48 LEHMANN,M.
48 OLEJNIK,J.
48 WOOLF,T.M.
48 KOVACEVICH,B.
48 DANENBERG,K.D.
48 MAEDA,Y.
48 FUKUSHIMA,D.
48 SU,X.
48 SAEKI,K.
48 SCHAEFFER,M.
48 ENOKI,T.
48 FLINT,D.
48 DOUCETTE-STAMM,L.
48 WIESMANN,C.
48 ONO,S.
48 SCALLON,B.
48 YAGUCHI,T.
48 YAMANO,K.
48 LEVIN,S.D.
48 SELBY,M.J.
48 CHIN,J.W.
48 TOMITA,M.
48 LOGTENBERG,T.
48 DE KRUIF,C.A.
48 PAIK,S.
48 ONO,T.
48 RYBAK,K.V.
48 YOKOTA,H.
48 YORKE,M.
48 KAWANO,S.
48 MOORE,M.D.
48 MORITA,H.
48 SATO,E.
48 SUDO,H.
48 MARKS,P.
48 HANNER,M.
48 LONG,L.
48 DING,C.
48 ALEXANDROV,N.
48 NOVOBRANTSEVA,T.
48 WU,D.
48 BAE,S.
48 HOFFMAN,R.S.
48 PARK,E.
48 TAN,X.
48 KNUDSEN,N.
48 DAELKEN,B.
48 BRAMLAGE,B.
48 WRIGHT,T.R.
47 KING,D.J.
47 SOBEK,H.
47 HIMMLER,G.
47 BLUMENFELD,M.
47 HILL,O.
47 ADAMS,C.W.
47 PATKAR,S.A.
47 KITA,Y.
47 KUBERASAMPATH,T.
47 TEZUKA,K.
47 LINNEN,J.M.
47 TRECO,D.A.
47 SUGIMOTO,Y.
47 MADDON,P.J.
47 ICHIKAWA,T.
47 VOLINIA,S.
47 ARAI,T.
47 CAO,Y.
47 BRADY,W.
47 MATSUYAMA,T.
47 KUMAGAI,I.
47 WAKITA,T.
47 MATSUMOTO,A.
47 OKADA,T.
47 FUKUI,Y.
47 ROUVIERE,P.E.
47 ANKENBAUER,W.
47 FAHAM,M.
47 GIESE,K.
47 KUMAR,M.
47 FERRARI,E.
47 YUN,J.
47 SUZUKI,E.
47 SCHNEEWIND,O.
47 MACDOUGALL,J.R.
47 KNIGHT,D.M.
47 KALLICK,D.A.
47 GANGOLLI,E.A.
47 NODA,H.
47 MILLER,J.
47 CHOI,J.S.
47 IMANISHI,T.
47 LUQMAN,M.
47 COHEN,S.
47 DENOEL,P.
47 ARTYMIUK,P.
47 YIN,P.
47 YOON,H.
47 PURSCHKE,W.
47 BRUECHER,C.
47 HOERR,I.
47 VEDADI,M.
47 MATSUMOTO,N.
47 KUROITA,T.
47 HORIKOSHI,K.
47 FUJITA,Y.
47 HASHIMOTO,H.
47 ISHIDA,K.
47 KIM,I.S.
47 DE MARIA,L.
47 NEWMAN,L.M.
47 SHIN,J.S.
47 SHAALTIEL,Y.
47 LIU,M.
47 PARK,Y.J.
47 DING,S.
47 ZURAWSKI,S.
47 EICHMEYER,M.
47 ROY,A.
47 FOUGEROLLES,A.D.
47 JAYARAMAN,M.
47 PERES,C.M.
46 ONO,H.
46 EDENS,L.
46 OTSUKA,K.
46 BOLLSCHWEILER,C.
46 TSUJI,Y.
46 LITTLE,M.
46 MOON,Y.
46 YAMASHITA,H.
46 PERRON,H.
46 ELBERS,K.
46 COHEN,C.M.
46 VAN DER BRUGGEN,P.
46 KONDO,H.
46 MOORE,K.W.
46 YAMADA,A.
46 VANDLEN,R.L.
46 FUKUDA,T.
46 AN,G.
46 GORDON,J.
46 BUKH,J.
46 EVANS,C.
46 FISHER,P.B.
46 IMAI,K.
46 PAVLAKIS,G.N.
46 SZALAY,A.A.
46 HARLEY,C.B.
46 ZHU,L.
46 KAJIYAMA,N.
46 ROBERTSON,D.E.
46 TELFORD,J.
46 PASQUALINI,R.
46 TAKAHASHI,R.
46 NAKANISHI,M.
46 WEBSTER,M.
46 HARTMAN,G.D.
46 MUCIC,R.C.
46 WONG,K.
46 FRIDDLE,C.J.
46 HASEGAWA,H.
46 CHIBA,Y.
46 BROWN,J.
46 HARA,T.
46 MUNDIGL,O.
46 ZHOU,Z.
46 HOFSTADLER,S.A.
46 WOOD,C.
46 LIN,H.
46 MAEDA,T.
46 JOHNSON,K.L.
46 PARK,Y.K.
46 PEACH,R.J.
46 JEON,J.H.
46 NONAKA,G.
46 ENDO,Y.
46 ZHANG,D.
46 PUZIO,P.
46 HAFALIA,A.J.
46 RICHARDSON,T.W.
46 DIALYNAS,D.
46 LEYRER,S.
46 MATSUOKA,T.
46 OKAWA,H.
46 OSHIMA,K.
46 MITANI,Y.
46 KADOWAKI,T.
46 WEINER,D.P.
46 OKA,H.
46 KIHM,A.J.
46 LUGOVSKOY,A.A.
46 PIEPENBURG,O.
46 ISHIKAWA,S.
46 LEE,J.E.
46 MOON,J.
46 PARK,K.S.
46 BONVINI,E.
46 SWEET,R.
45 GENTZ,R.
45 TAVERNIER,J.
45 FOURNIER,A.
45 SCHWEIGHOFFER,F.
45 NICOSIA,A.
45 BOSCH,H.J.
45 CHOO,Y.
45 HE,M.
45 FURUICHI,Y.
45 KOSCO-VILBOIS,M.
45 YAMANE,A.
45 CAPON,D.J.
45 TAKESHIMA,S.
45 PALESE,P.
45 RONINSON,I.B.
45 WEINSHANK,R.L.
45 JENSEN,K.
45 LIDGARD,G.P.
45 MURRY,L.E.
45 PICATAGGIO,S.K.
45 BERGSMA,D.J.
45 ZALACAIN,M.
45 HASEGAWA,A.
45 YAMANISHI,K.
45 ANDO,K.
45 NAKANO,T.
45 SASAKI,N.
45 YASUDA,K.
45 ABUIN,A.
45 ZHAO,C.
45 WENG,Z.
45 FUJITA,M.
45 WOZNEY,J.M.
45 SAKAMOTO,A.
45 ESCOBEDO,J.
45 ZUKER,C.S.
45 HENDERSON,R.A.
45 YE,R.W.
45 YOSHIMURA,T.
45 VIITANEN,P.V.
45 BASI,G.
45 WEI,H.
45 OPPERMAN,T.
45 UDAGAWA,H.
45 CAO,J.
45 NAGASAKI,H.
45 SABBADINI,R.A.
45 GURURAJAN,R.
45 GORMAN,L.
45 IBRAHIM,P.N.
45 ZERHUSEN,B.D.
45 CHOI,Y.H.
45 SAYERS,J.
45 THISTED,T.
45 MAURER,K.H.
45 KIM,M.K.
45 EDWARDS,J.P.
45 IMOTO,I.
45 HIRAYAMA,K.
45 TOKUHIRO,K.
45 NAKANO,S.
45 OH,M.
45 YAMAGISHI,K.
45 CHAN,C.
45 GILMORE,M.A.
45 BEHRENS,C.
45 LIM,S.J.
45 LEE,W.S.
45 BOWE,C.
45 KUMON,H.
45 HOSOMI,T.
45 SONG,E.Y.
45 LEE,S.B.
45 CHOI,I.Y.
45 KAPER,T.
45 MICHAELS,M.L.
45 FRIIS,E.P.
45 NISHIYAMA,N.
45 STEPHANOPOULOS,G.
45 LO,S.B.
45 LO,W.-S.
44 BRINKMANN,U.
